timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T22:25:00Z,81.92,54.4,7.57,12.01,0.05,397
2026-06-01T22:25:30Z,68.08,72.7,7.1,11.15,0.23,403
2026-06-01T22:26:00Z,80.41,75.8,7.18,13.59,0.26,386
2026-06-01T22:26:30Z,78.3,77.1,7.49,12.7,0.26,402
2026-06-01T22:27:00Z,75.1,72.0,6.7,10.64,0.21,382
2026-06-01T22:27:30Z,75.01,81.0,6.57,11.9,0.18,401
2026-06-01T22:28:00Z,73.77,39.1,8.76,14.12,0.15,421
2026-06-01T22:28:30Z,79.77,69.6,7.73,11.91,0.04,391
2026-06-01T22:29:00Z,78.91,61.9,8.29,14.41,0.09,404
2026-06-01T22:29:30Z,79.5,91.0,7.33,11.12,0.07,373
2026-06-01T22:30:00Z,73.11,80.8,6.64,11.46,0.06,396
2026-06-01T22:30:30Z,73.95,70.5,7.27,12.56,0.05,409
2026-06-01T22:31:00Z,81.91,70.4,7.35,11.59,0.1,394
2026-06-01T22:31:30Z,85.47,61.6,6.81,12.21,0.3,407
2026-06-01T22:32:00Z,67.89,82.9,7.42,12.14,0.15,365
2026-06-01T22:32:30Z,83.92,87.7,6.25,11.8,0.1,401
2026-06-01T22:33:00Z,78.4,69.3,8.71,13.49,0.15,404
2026-06-01T22:33:30Z,85.51,64.0,6.22,12.0,0.13,399
2026-06-01T22:34:00Z,72.11,38.0,7.45,13.59,0.26,413
2026-06-01T22:34:30Z,77.59,54.8,6.97,11.13,0.15,368
2026-06-01T22:35:00Z,63.7,84.4,7.28,11.33,0.13,400
2026-06-01T22:35:30Z,75.67,91.4,7.46,11.28,0.25,394
2026-06-01T22:36:00Z,67.28,74.3,7.12,11.16,0.23,372
2026-06-01T22:36:30Z,66.48,86.6,7.83,12.58,0.14,392
2026-06-01T22:37:00Z,65.66,66.6,8.12,13.89,0.28,385
2026-06-01T22:37:30Z,79.49,72.2,7.96,14.18,0.18,379
2026-06-01T22:38:00Z,79.99,59.0,8.88,13.97,0.19,363
2026-06-01T22:38:30Z,67.69,75.5,5.95,11.54,0.08,373
2026-06-01T22:39:00Z,80.78,59.9,9.23,14.9,0.02,389
2026-06-01T22:39:30Z,81.72,65.3,6.89,13.02,0.18,384
2026-06-01T22:40:00Z,68.87,70.5,8.18,13.33,0.15,383
2026-06-01T22:40:30Z,84.98,72.5,7.79,12.85,0.2,372
2026-06-01T22:41:00Z,73.89,71.3,7.48,13.7,0.05,394
2026-06-01T22:41:30Z,77.5,60.3,6.66,11.84,0.26,409
2026-06-01T22:42:00Z,81.91,81.2,8.1,13.62,0.1,372
2026-06-01T22:42:30Z,68.94,65.7,6.01,11.66,0.05,417
2026-06-01T22:43:00Z,84.77,80.4,9.0,15.33,0.01,385
2026-06-01T22:43:30Z,74.23,79.0,8.83,13.68,0.06,367
2026-06-01T22:44:00Z,75.84,90.0,7.22,11.94,0.23,388
2026-06-01T22:44:30Z,72.33,80.6,7.61,13.93,0.1,367
2026-06-01T22:45:00Z,72.43,68.3,7.82,12.82,0.15,361
2026-06-01T22:45:30Z,73.19,70.7,6.59,12.06,0.13,380
2026-06-01T22:46:00Z,55.23,61.1,8.12,15.38,0.07,396
2026-06-01T22:46:30Z,68.28,96.4,7.83,12.06,0.16,373
2026-06-01T22:47:00Z,83.93,61.1,7.73,12.38,0.25,366
2026-06-01T22:47:30Z,58.29,67.8,8.62,14.67,0.03,390
2026-06-01T22:48:00Z,80.09,49.2,7.46,12.87,0.17,419
2026-06-01T22:48:30Z,70.92,70.4,7.34,13.05,0.15,368
2026-06-01T22:49:00Z,75.09,66.6,7.35,13.78,0.11,387
2026-06-01T22:49:30Z,65.47,64.1,9.37,14.98,0.22,405
2026-06-01T22:50:00Z,67.33,89.5,7.11,13.84,0.04,389
2026-06-01T22:50:30Z,57.9,77.8,9.9,15.9,0.29,397
2026-06-01T22:51:00Z,57.94,75.5,9.53,15.67,0.11,373
2026-06-01T22:51:30Z,75.14,90.8,8.85,14.93,0.23,396
2026-06-01T22:52:00Z,79.23,71.4,8.87,15.68,0.17,399
2026-06-01T22:52:30Z,68.43,97.7,7.44,14.04,0.23,350
2026-06-01T22:53:00Z,63.25,43.5,9.03,14.3,0.17,343
2026-06-01T22:53:30Z,69.28,66.2,9.05,15.36,0.23,382
2026-06-01T22:54:00Z,74.55,82.5,7.48,14.08,0.02,361
2026-06-01T22:54:30Z,58.34,95.9,9.53,16.06,0.11,402
2026-06-01T22:55:00Z,79.75,69.6,7.88,14.67,0.07,397
2026-06-01T22:55:30Z,73.53,73.0,7.96,15.66,0.22,353
2026-06-01T22:56:00Z,66.9,85.5,8.39,13.54,0.15,361
2026-06-01T22:56:30Z,71.65,69.1,8.24,15.51,0.25,390
2026-06-01T22:57:00Z,68.24,96.5,8.36,13.56,0.14,377
2026-06-01T22:57:30Z,82.04,55.1,7.69,13.18,0.19,385
2026-06-01T22:58:00Z,69.25,69.6,8.48,16.1,0.19,376
2026-06-01T22:58:30Z,62.0,89.3,9.02,14.35,0.21,380
2026-06-01T22:59:00Z,71.04,92.8,8.26,16.19,0.1,389
2026-06-01T22:59:30Z,76.18,71.2,9.12,15.93,0.08,393
2026-06-01T23:00:00Z,81.73,79.3,9.04,16.62,0.1,349
2026-06-01T23:00:30Z,83.63,76.5,7.92,13.18,0.25,388
2026-06-01T23:01:00Z,77.26,77.6,9.27,16.69,0.02,375
2026-06-01T23:01:30Z,74.37,67.7,7.75,13.55,0.24,365
2026-06-01T23:02:00Z,70.32,62.3,8.57,17.05,0.08,380
2026-06-01T23:02:30Z,85.8,109.5,9.78,16.27,0.29,391
2026-06-01T23:03:00Z,70.95,59.4,9.42,16.11,0.08,360
2026-06-01T23:03:30Z,62.07,67.2,8.9,15.65,0.24,373
2026-06-01T23:04:00Z,69.44,79.2,7.79,13.92,0.21,373
2026-06-01T23:04:30Z,84.39,50.0,8.52,14.87,0.21,367
2026-06-01T23:05:00Z,72.23,84.5,9.58,15.98,0.08,365
2026-06-01T23:05:30Z,85.8,83.6,9.28,15.26,0.14,359
2026-06-01T23:06:00Z,70.47,104.4,9.93,17.45,0.1,350
2026-06-01T23:06:30Z,76.14,94.8,10.34,16.93,0.07,375
2026-06-01T23:07:00Z,61.17,75.2,8.96,14.68,0.13,364
2026-06-01T23:07:30Z,78.62,107.9,8.75,14.0,0.3,374
2026-06-01T23:08:00Z,67.6,95.9,7.87,14.14,0.09,394
2026-06-01T23:08:30Z,76.17,88.6,7.35,14.51,0.25,388
2026-06-01T23:09:00Z,68.16,106.4,8.09,14.85,0.13,387
2026-06-01T23:09:30Z,74.39,86.3,7.05,13.87,0.16,364
2026-06-01T23:10:00Z,60.44,105.8,7.52,14.28,0.01,365
2026-06-01T23:10:30Z,67.07,81.4,8.0,15.27,0.23,373
2026-06-01T23:11:00Z,78.81,60.1,8.6,16.06,0.12,377
2026-06-01T23:11:30Z,69.44,114.7,9.91,17.53,0.0,374
2026-06-01T23:12:00Z,68.36,91.8,8.14,14.95,0.01,367
2026-06-01T23:12:30Z,88.42,78.4,7.93,15.48,0.06,369
2026-06-01T23:13:00Z,73.43,61.9,9.76,15.98,0.18,370
2026-06-01T23:13:30Z,60.71,73.7,8.88,15.75,0.05,378
2026-06-01T23:14:00Z,73.1,101.1,8.03,15.29,0.13,373
2026-06-01T23:14:30Z,75.15,82.4,8.32,14.98,0.27,381
2026-06-01T23:15:00Z,66.9,94.1,7.4,14.35,0.02,400
2026-06-01T23:15:30Z,73.67,86.6,8.01,14.8,0.07,368
2026-06-01T23:16:00Z,66.82,76.0,8.87,15.42,0.1,393
2026-06-01T23:16:30Z,73.65,72.9,8.53,16.07,0.25,376
2026-06-01T23:17:00Z,72.95,98.4,8.16,15.56,0.26,389
2026-06-01T23:17:30Z,64.25,67.4,8.11,15.64,0.22,376
2026-06-01T23:18:00Z,70.56,108.0,8.95,16.78,0.15,386
2026-06-01T23:18:30Z,70.87,89.6,8.74,17.0,0.17,394
2026-06-01T23:19:00Z,77.15,94.5,8.81,15.71,0.05,394
2026-06-01T23:19:30Z,91.95,69.0,9.73,16.63,0.22,378
2026-06-01T23:20:00Z,70.34,74.3,10.32,17.62,0.25,395
2026-06-01T23:20:30Z,70.12,79.1,8.46,16.0,0.03,363
2026-06-01T23:21:00Z,82.04,102.7,8.45,15.51,0.14,382
2026-06-01T23:21:30Z,65.25,92.2,8.26,16.21,0.07,377
2026-06-01T23:22:00Z,52.62,110.2,10.19,18.12,0.22,397
2026-06-01T23:22:30Z,81.54,79.5,10.65,17.91,0.1,376
2026-06-01T23:23:00Z,78.89,116.1,9.62,16.75,0.13,344
2026-06-01T23:23:30Z,69.34,93.1,7.93,15.6,0.24,366
2026-06-01T23:24:00Z,60.54,108.3,9.96,18.38,0.05,363
2026-06-01T23:24:30Z,61.25,103.6,11.07,18.86,0.15,372
2026-06-01T23:25:00Z,73.99,116.0,9.9,16.3,0.27,369
2026-06-01T23:25:30Z,64.17,77.6,8.06,16.06,0.11,358
2026-06-01T23:26:00Z,65.12,106.0,9.17,15.27,0.01,350
2026-06-01T23:26:30Z,69.85,118.7,9.47,16.86,0.03,365
2026-06-01T23:27:00Z,79.82,101.7,9.61,18.6,0.11,371
2026-06-01T23:27:30Z,54.89,71.2,9.9,15.97,0.25,391
2026-06-01T23:28:00Z,59.7,94.1,10.06,18.31,0.16,392
2026-06-01T23:28:30Z,62.38,85.1,10.81,19.35,0.22,351
2026-06-01T23:29:00Z,62.4,103.0,8.13,16.02,0.2,355
2026-06-01T23:29:30Z,60.31,104.5,8.42,15.64,0.3,370
2026-06-01T23:30:00Z,61.04,88.0,8.96,17.01,0.2,374
2026-06-01T23:30:30Z,74.13,99.3,10.79,19.11,0.25,372
2026-06-01T23:31:00Z,66.71,108.4,8.65,15.74,0.15,367
2026-06-01T23:31:30Z,83.45,76.6,10.4,17.0,0.06,382
2026-06-01T23:32:00Z,72.45,58.2,10.43,19.07,0.07,343
2026-06-01T23:32:30Z,68.49,97.8,10.17,19.39,0.17,367
2026-06-01T23:33:00Z,63.03,85.5,11.4,19.08,0.14,371
2026-06-01T23:33:30Z,70.42,86.3,9.93,17.29,0.15,388
2026-06-01T23:34:00Z,60.27,99.8,10.81,17.98,0.18,379
2026-06-01T23:34:30Z,74.24,99.0,11.56,19.18,0.27,377
2026-06-01T23:35:00Z,63.6,97.0,9.07,17.47,0.23,340
2026-06-01T23:35:30Z,66.43,75.7,9.79,18.1,0.22,365
2026-06-01T23:36:00Z,55.03,75.5,9.45,18.0,0.28,388
2026-06-01T23:36:30Z,85.26,104.5,9.87,17.56,0.28,377
2026-06-01T23:37:00Z,58.84,89.9,10.44,17.73,0.09,330
2026-06-01T23:37:30Z,69.16,93.8,10.07,18.11,0.01,387
2026-06-01T23:38:00Z,66.27,103.8,9.51,16.21,0.0,389
2026-06-01T23:38:30Z,63.49,105.3,11.1,18.41,0.19,355
2026-06-01T23:39:00Z,62.79,87.3,9.89,16.9,0.24,369
2026-06-01T23:39:30Z,74.5,99.4,9.06,16.31,0.26,356
2026-06-01T23:40:00Z,68.74,93.2,10.55,17.24,0.22,365
2026-06-01T23:40:30Z,72.21,110.8,9.85,19.26,0.03,378
2026-06-01T23:41:00Z,66.37,97.7,10.51,17.73,0.15,347
2026-06-01T23:41:30Z,61.12,97.8,10.42,19.76,0.04,354
2026-06-01T23:42:00Z,58.66,63.1,11.59,20.02,0.17,369
2026-06-01T23:42:30Z,72.72,98.7,10.49,17.95,0.09,348
2026-06-01T23:43:00Z,66.01,70.5,10.23,17.45,0.04,348
2026-06-01T23:43:30Z,63.43,98.5,9.46,18.59,0.0,365
2026-06-01T23:44:00Z,73.83,95.4,11.0,18.91,0.07,349
2026-06-01T23:44:30Z,63.94,87.2,10.86,18.84,0.25,391
2026-06-01T23:45:00Z,66.81,10.0,0.27,0.63,0.26,362
2026-06-01T23:45:30Z,65.11,31.3,0.0,0.43,0.04,350
2026-06-01T23:46:00Z,65.26,21.9,0.33,0.07,0.23,387
2026-06-01T23:46:30Z,81.63,10.0,1.15,0.64,0.11,364
2026-06-01T23:47:00Z,75.55,10.0,0.17,0.25,0.18,358
2026-06-01T23:47:30Z,63.49,10.0,0.0,0.09,0.07,352
2026-06-01T23:48:00Z,48.9,10.0,0.0,0.02,0.14,361
2026-06-01T23:48:30Z,59.23,10.0,0.0,0.24,0.22,373
2026-06-01T23:49:00Z,73.5,34.6,0.42,0.72,0.22,379
2026-06-01T23:49:30Z,60.44,12.3,0.0,0.13,0.1,364
2026-06-01T23:50:00Z,73.32,10.0,0.0,0.52,0.01,356
2026-06-01T23:50:30Z,70.46,30.1,0.0,0.52,0.02,380
2026-06-01T23:51:00Z,67.65,36.3,0.0,0.2,0.17,375
2026-06-01T23:51:30Z,58.62,10.0,0.0,0.75,0.15,386
2026-06-01T23:52:00Z,56.18,32.9,0.69,0.73,0.23,380
2026-06-01T23:52:30Z,74.51,27.2,0.0,0.01,0.02,360
2026-06-01T23:53:00Z,62.86,44.0,1.5,0.26,0.02,367
2026-06-01T23:53:30Z,71.57,16.8,0.0,0.69,0.28,343
2026-06-01T23:54:00Z,53.74,20.2,0.0,0.47,0.15,362
2026-06-01T23:54:30Z,68.03,29.4,1.5,0.19,0.21,401
2026-06-01T23:55:00Z,75.8,31.2,0.52,0.22,0.12,368
2026-06-01T23:55:30Z,56.67,10.0,0.58,0.05,0.1,379
2026-06-01T23:56:00Z,56.37,15.9,0.98,0.12,0.25,364
2026-06-01T23:56:30Z,53.97,27.7,0.45,0.56,0.02,379
2026-06-01T23:57:00Z,59.89,45.3,0.37,0.17,0.07,369
2026-06-01T23:57:30Z,68.2,10.0,1.09,0.15,0.08,378
2026-06-01T23:58:00Z,62.45,10.3,0.0,0.52,0.17,343
2026-06-01T23:58:30Z,72.67,17.7,0.41,0.71,0.29,359
2026-06-01T23:59:00Z,64.25,21.8,0.0,0.15,0.11,367
2026-06-01T23:59:30Z,68.4,10.0,1.5,0.47,0.28,343
